date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-01-09,11.68,11.85,11.83,11.64,37682.14,0.05,0.42,11.782,11.699,11.462,40741.93,38397.66,40038.53,1.48
2017-01-06,11.88,11.92,11.78,11.63,47773.89,-0.01,-0.09,11.738,11.645,11.451,39600.45,37177.02,39460.5,1.88
2017-01-05,11.8,11.89,11.79,11.75,41243.56,0.02,0.17,11.702,11.607,11.448,37599.7,36072.64,38824.52,1.62
2017-01-04,11.73,11.91,11.77,11.7,35987.3,0.03,0.26,11.702,11.58,11.449,39726.11,35492.84,38568.16,1.42
2017-01-03,11.72,11.76,11.74,11.55,41022.76,0.13,1.12,11.662,11.554,11.44,37498.46,35293.56,38492.4,1.62
2016-12-30,11.6,11.78,11.61,11.5,31974.74,0.01,0.09,11.616,11.534,11.432,36053.38,37228.41,38786.18,1.21
2016-12-29,11.71,11.82,11.6,11.59,37770.16,-0.19,-1.61,11.552,11.501,11.428,34753.58,38025.36,40717.73,1.43
2016-12-28,11.58,11.85,11.79,11.52,51875.6,0.22,1.9,11.512,11.445,11.445,34545.58,39687.96,41698.97,1.97
2016-12-27,11.51,11.6,11.57,11.46,24849.04,0.06,0.52,11.458,11.349,11.442,31259.57,37610.98,41665.81,0.94
2016-12-26,11.24,11.58,11.51,11.16,33797.38,0.22,1.95,11.446,11.287,11.448,33088.66,38434.34,44341.49,1.28
2016-12-23,11.4,11.57,11.29,11.23,25475.73,-0.11,-0.96,11.452,11.224,11.477,38403.43,41679.4,46068.63,0.97
2016-12-22,11.52,11.52,11.4,11.32,36730.15,-0.12,-1.04,11.45,11.257,11.514,41297.14,41743.98,49293.81,1.39
2016-12-21,11.56,11.63,11.52,11.42,35445.56,0.01,0.09,11.378,11.289,11.552,44830.33,41576.41,51931.08,1.34
2016-12-20,11.46,11.61,11.51,11.38,33994.47,-0.03,-0.26,11.24,11.317,11.586,43962.38,41643.47,54959.81,1.29
2016-12-19,11.29,11.63,11.54,11.21,60371.23,0.26,2.31,11.128,11.326,11.63,43780.03,41691.24,58016.85,2.29
2016-12-16,11.05,11.28,11.28,11.0,39944.3,0.24,2.17,10.996,11.33,11.663,44955.37,40343.95,58151.14,1.51
2016-12-15,10.83,11.16,11.04,10.8,54396.1,0.21,1.94,11.064,11.354,11.708,42190.81,43410.09,60027.82,2.06
2016-12-14,10.96,11.03,10.83,10.81,31105.82,-0.12,-1.1,11.2,11.445,11.773,38322.48,43709.98,61740.38,1.18
2016-12-13,10.83,10.98,10.95,10.75,33082.68,0.07,0.64,11.394,11.534,11.839,39324.55,45720.65,63910.92,1.25
2016-12-12,11.59,11.68,10.88,10.85,66247.97,-0.74,-6.37,11.524,11.609,11.905,39602.46,50248.64,66992.29,2.51
2016-12-09,11.73,11.78,11.62,11.6,26121.47,-0.1,-0.85,11.664,11.73,11.968,35732.54,50457.87,68446.83,0.99
2016-12-08,11.81,11.86,11.72,11.68,35054.47,-0.08,-0.68,11.644,11.771,11.99,44629.38,56843.65,72257.4,1.33
2016-12-07,11.6,11.84,11.8,11.6,36116.18,0.2,1.72,11.69,11.815,11.999,49097.47,62285.76,75039.32,1.37
2016-12-06,11.6,11.76,11.6,11.58,34472.22,0.02,0.17,11.674,11.854,11.994,52116.75,68276.14,77119.58,1.31
2016-12-05,11.42,11.69,11.58,11.34,46898.34,0.06,0.52,11.694,11.934,12.007,60894.83,74342.46,78703.39,1.78
2016-12-02,11.94,11.95,11.52,11.51,70605.67,-0.43,-3.6,11.796,11.995,12.024,65183.2,75958.33,80578.39,2.68
2016-12-01,11.68,12.0,11.95,11.68,57394.95,0.23,1.96,11.898,12.061,12.046,69057.93,76645.54,85464.52,2.18
2016-11-30,11.7,11.83,11.72,11.6,51212.55,0.02,0.17,11.94,12.101,12.038,75474.05,79770.78,86869.93,1.94
2016-11-29,12.09,12.13,11.7,11.6,78362.62,-0.39,-3.23,12.034,12.144,12.034,84435.54,82101.18,87236.51,2.97
2016-11-28,12.06,12.18,12.09,11.98,68340.21,0.06,0.5,12.174,12.201,12.033,87790.1,83735.93,87875.52,2.59
2016-11-25,12.09,12.18,12.03,11.84,89979.3,-0.13,-1.07,12.194,12.205,12.017,86733.47,86435.78,88129.35,3.41
2016-11-24,12.23,12.37,12.16,12.1,89475.55,-0.03,-0.25,12.224,12.208,12.012,84233.16,87671.14,90767.95,3.39
2016-11-23,12.37,12.52,12.19,12.18,96020.01,-0.21,-1.69,12.262,12.183,11.991,84067.52,87792.89,89866.26,3.64
2016-11-22,12.16,12.45,12.4,12.13,95135.43,0.21,1.72,12.254,12.133,11.962,79766.82,85963.01,88961.96,3.61
2016-11-21,12.11,12.26,12.19,12.11,63057.05,0.01,0.08,12.228,12.079,11.918,79681.77,83064.32,87571.74,2.39
2016-11-18,12.37,12.4,12.18,12.15,77477.75,-0.17,-1.38,12.216,12.053,11.894,86138.1,85198.46,87721.33,2.94
2016-11-17,12.12,12.35,12.35,12.02,88647.36,0.2,1.65,12.192,12.03,11.872,91109.13,94283.49,90049.37,3.36
2016-11-16,12.29,12.35,12.15,12.12,74516.53,-0.12,-0.98,12.104,11.975,11.83,91518.25,93969.07,89080.41,2.83
2016-11-15,12.13,12.28,12.27,11.97,94710.15,0.14,1.15,12.012,11.924,11.785,92159.2,92371.84,89429.01,3.59
2016-11-14,12.06,12.26,12.13,12.02,95338.69,0.07,0.58,11.93,11.864,11.751,86446.86,92015.11,88220.85,3.61
2016-11-11,11.92,12.15,12.06,11.87,102332.9,0.15,1.26,11.89,11.828,11.724,84258.81,89822.92,86960.6,3.88
2016-11-10,11.78,11.97,11.91,11.74,90692.98,0.22,1.88,11.868,11.815,11.703,97457.86,93864.75,86862.21,3.44
2016-11-09,11.81,11.94,11.69,11.51,77721.29,-0.17,-1.43,11.846,11.798,11.68,96419.9,91939.64,85568.65,2.95
2016-11-08,11.96,12.02,11.86,11.84,66148.46,-0.07,-0.59,11.836,11.79,11.667,92584.47,91960.91,84887.87,2.51
2016-11-07,11.89,12.05,11.93,11.75,84398.44,-0.02,-0.17,11.798,11.757,11.635,97583.35,92079.17,84292.18,3.2
2016-11-04,12.1,12.36,11.95,11.89,168328.12,0.15,1.27,11.766,11.734,11.599,95387.03,90244.2,85240.28,6.38
2016-11-03,11.58,11.85,11.8,11.58,85503.18,0.16,1.38,11.762,11.713,11.549,90271.65,85815.25,79083.62,3.24
2016-11-02,11.71,11.76,11.64,11.61,58544.14,-0.1,-0.85,11.75,11.684,11.51,87459.38,84191.74,79102.27,2.22
2016-10-28,11.8,11.96,11.67,11.66,91142.85,-0.1,-0.85,11.744,11.646,11.488,91337.35,86486.19,80843.84,3.46
2016-10-27,11.87,11.87,11.77,11.66,73416.88,-0.16,-1.34,11.716,11.638,11.488,86574.99,84426.6,81471.16,2.78
2016-10-26,11.76,12.07,11.93,11.61,142751.2,0.19,1.62,11.702,11.62,11.476,85101.37,84098.28,82317.03,5.41
2016-10-25,11.61,11.75,11.74,11.57,71441.83,0.13,1.12,11.664,11.591,11.452,81358.85,79859.67,79176.06,2.71
2016-10-24,11.53,11.68,11.61,11.4,77933.99,0.08,0.69,11.618,11.562,11.444,80924.1,79197.67,81094.03,2.95
2016-10-21,11.64,11.75,11.53,11.4,67331.05,-0.17,-1.45,11.548,11.543,11.447,81635.03,77814.83,82917.14,2.55
2016-10-20,11.74,11.82,11.7,11.61,66048.79,-0.04,-0.34,11.56,11.513,11.452,82278.21,76505.2,85390.89,2.5
2016-10-19,11.52,11.77,11.74,11.52,124038.57,0.23,2.0,11.538,11.463,11.446,83095.19,80236.36,89486.26,4.7
2016-10-18,11.3,11.52,11.51,11.2,69268.1,0.25,2.22,11.518,11.384,11.425,78360.49,72352.0,92787.62,2.63
2016-10-17,11.52,11.69,11.26,11.24,81488.63,-0.33,-2.85,11.506,11.336,11.45,77471.24,74012.8,104908.44,3.09
2016-10-14,11.54,11.77,11.59,11.5,70546.94,0.0,0.0,11.538,11.329,11.498,73994.63,75201.5,123420.92,2.67
2016-10-13,11.62,11.67,11.59,11.48,70133.71,-0.05,-0.43,11.466,11.338,11.533,70732.19,78515.71,129285.43,2.66
2016-10-12,11.41,11.64,11.64,11.37,100365.05,0.19,1.66,11.388,11.332,11.511,77377.53,80535.78,130045.45,3.81
2016-10-11,11.43,11.48,11.45,11.33,64821.85,0.03,0.26,11.25,11.312,11.48,66343.51,78492.44,128797.8,2.46
2016-10-10,11.2,11.46,11.42,11.2,64105.59,0.19,1.69,11.166,11.325,11.451,70554.36,82990.39,128756.42,2.43
2016-09-30,11.08,11.27,11.23,11.05,54234.75,0.03,0.27,11.12,11.351,11.421,76408.36,88019.45,128370.19,2.06
2016-09-29,11.03,11.49,11.2,11.02,103360.41,0.25,2.28,11.21,11.391,11.405,86299.24,94276.58,128362.08,3.92
2016-09-28,11.06,11.07,10.95,10.86,45194.95,-0.08,-0.72,11.276,11.428,11.396,83694.03,98736.15,129053.66,1.71
2016-09-27,11.1,11.19,11.03,10.8,85876.1,-0.16,-1.43,11.374,11.466,11.391,90641.38,113223.24,130090.86,3.26
2016-09-26,11.6,11.69,11.19,11.15,93375.61,-0.49,-4.2,11.484,11.563,11.374,95426.42,135804.07,128508.27,3.54
2016-09-23,11.54,11.74,11.68,11.43,103689.12,0.15,1.3,11.582,11.667,11.349,99630.53,171640.35,126263.37,3.93
2016-09-22,11.55,11.69,11.53,11.5,90334.37,0.09,0.79,11.572,11.727,11.306,102253.93,180055.15,124270.51,3.43
2016-09-21,11.55,11.58,11.44,11.37,79931.7,-0.14,-1.21,11.58,11.69,11.265,113778.28,179555.11,122473.95,3.03
2016-09-20,11.6,11.95,11.58,11.4,109801.3,-0.1,-0.86,11.558,11.648,11.224,135805.1,179103.16,120962.47,4.16
2016-09-19,11.65,11.87,11.68,11.51,114396.17,0.05,0.43,11.642,11.576,11.183,176181.73,174522.45,118626.18,4.34
2016-09-14,11.4,11.63,11.63,11.22,116806.1,0.06,0.52,11.752,11.49,11.144,243650.17,168720.94,117350.3,4.43
2016-09-13,11.52,11.77,11.57,11.35,147956.11,0.24,2.12,11.882,11.418,11.101,257856.38,162447.57,114323.9,5.61
2016-09-12,11.42,11.75,11.33,11.31,190065.81,-0.67,-5.58,11.8,11.363,11.057,245331.95,159371.16,110565.3,7.21
2016-09-09,12.19,12.68,12.0,11.9,311684.44,-0.23,-1.88,11.738,11.315,11.024,222401.23,146958.48,104303.43,11.82
2016-09-08,12.66,12.66,12.23,11.97,451738.38,-0.05,-0.41,11.51,11.185,10.946,172863.17,121212.47,90801.56,17.13
2016-09-07,11.2,12.28,12.28,11.16,187837.17,1.12,10.04,11.228,11.03,10.853,93791.71,80886.39,71301.54,7.12
2016-09-06,11.02,11.18,11.16,10.85,85333.97,0.14,1.27,10.954,10.884,10.771,67038.75,68485.86,64426.06,3.24
2016-09-05,10.89,11.09,11.02,10.83,75412.18,0.16,1.47,10.926,10.839,10.747,73410.37,65392.79,63369.89,2.86
2016-09-02,10.8,10.9,10.86,10.65,63994.16,0.04,0.37,10.892,10.8,10.725,71515.74,62821.78,62869.08,2.43
2016-09-01,10.89,11.04,10.82,10.81,56381.07,-0.09,-0.82,10.86,10.789,10.707,69561.78,62729.91,63623.9,2.14
2016-08-31,10.95,10.99,10.91,10.82,54072.39,-0.11,-1.0,10.832,10.797,10.692,67981.06,65979.67,63132.89,2.05
2016-08-30,10.81,11.1,11.02,10.81,117192.03,0.17,1.57,10.814,10.784,10.673,69932.96,66200.24,62796.51,4.44
2016-08-29,10.66,10.9,10.85,10.63,65939.05,0.15,1.4,10.752,10.75,10.649,57375.21,61759.43,59244.53,2.5
2016-08-26,10.7,10.81,10.7,10.63,54224.34,0.02,0.19,10.708,10.732,10.63,54127.82,61648.37,59654.33,2.06
2016-08-25,10.73,10.77,10.68,10.56,48477.5,-0.14,-1.29,10.718,10.706,10.638,55898.05,60390.65,60207.83,1.84
2016-08-24,10.69,10.93,10.82,10.67,63831.87,0.11,1.03,10.762,10.675,10.652,63978.28,61716.7,63982.83,2.42
2016-08-23,10.63,10.83,10.71,10.6,54403.29,0.08,0.75,10.754,10.658,10.672,62467.52,60366.27,72474.82,2.06
2016-08-22,10.76,10.78,10.63,10.61,49702.09,-0.12,-1.12,10.748,10.655,10.712,66143.66,61347.0,73266.63,1.88
2016-08-19,10.91,10.91,10.75,10.69,63075.48,-0.15,-1.38,10.756,10.649,10.756,69168.92,62916.37,76029.91,2.39
2016-08-18,10.8,10.96,10.9,10.67,88878.66,0.12,1.11,10.694,10.625,10.781,64883.24,64517.89,76676.99,3.37
2016-08-17,10.68,10.79,10.78,10.64,56278.07,0.1,0.94,10.588,10.586,10.802,59455.12,60286.12,78355.15,2.13
2016-08-16,10.63,10.76,10.68,10.63,72783.98,0.01,0.09,10.562,10.562,10.841,58265.02,59392.78,84691.51,2.76
2016-08-15,10.45,10.69,10.67,10.41,64828.41,0.23,2.2,10.562,10.547,10.871,56550.33,56729.62,83963.68,2.46
2016-08-12,10.4,10.45,10.44,10.3,41647.1,0.07,0.68,10.542,10.528,10.895,56663.83,57660.29,84098.43,1.58
2016-08-11,10.64,10.72,10.37,10.35,61738.06,-0.28,-2.63,10.556,10.57,10.933,64152.54,60025.01,87043.64,2.34
2016-08-10,10.63,10.72,10.65,10.61,50327.54,-0.03,-0.28,10.584,10.628,10.991,61117.11,66248.96,89233.18,1.91
2016-08-09,10.57,10.7,10.68,10.53,64210.56,0.11,1.04,10.562,10.685,11.037,60520.54,84583.37,96915.62,2.43
2016-08-08,10.55,10.58,10.57,10.39,65395.87,0.06,0.57,10.532,10.769,11.083,56908.91,85186.26,102056.81,2.48
2016-08-05,10.52,10.54,10.51,10.32,79090.69,0.0,0.0,10.514,10.862,11.125,58656.76,89143.44,105381.4,3.0
2016-08-04,10.57,10.57,10.51,10.4,46560.89,-0.03,-0.28,10.584,10.936,11.17,55897.47,88836.09,109396.76,1.77
2016-08-03,10.52,10.56,10.54,10.43,47344.7,0.01,0.1,10.672,11.018,11.226,71380.81,96424.18,120334.58,1.8
2016-08-02,10.48,10.58,10.53,10.4,46152.41,0.05,0.48,10.808,11.12,11.279,108646.2,109990.24,132260.49,1.75
2016-08-01,10.71,10.88,10.48,10.38,74135.12,-0.38,-3.5,11.006,11.195,11.344,113463.61,111197.74,153172.74,2.81
2016-07-29,10.95,11.15,10.86,10.8,65294.25,-0.09,-0.82,11.21,11.262,11.387,119630.12,110536.56,155493.87,2.48
2016-07-28,11.1,11.18,10.95,10.68,123977.59,-0.27,-2.41,11.288,11.296,11.359,121774.71,114062.26,155963.91,4.7
2016-07-27,11.71,11.94,11.22,10.88,233671.62,-0.3,-2.6,11.364,11.353,11.325,121467.54,112217.39,153003.25,8.86
2016-07-26,11.41,11.56,11.52,11.36,70239.45,0.02,0.17,11.432,11.389,11.275,111334.28,109247.87,145537.16,2.66
2016-07-25,11.35,11.58,11.5,11.33,104967.67,0.25,2.22,11.384,11.397,11.21,108931.87,118927.37,147045.29,3.98
2016-07-22,11.3,11.37,11.25,11.15,76017.2,-0.08,-0.71,11.314,11.387,11.138,101443.0,121619.36,145297.34,2.88
2016-07-21,11.49,11.64,11.33,11.32,122441.75,-0.23,-1.99,11.304,11.404,11.069,106349.82,129957.44,145847.9,4.64
2016-07-20,11.37,11.74,11.56,11.3,183005.31,0.28,2.48,11.342,11.433,11.006,102967.25,144244.98,143072.22,6.94
2016-07-19,11.11,11.28,11.28,11.1,58227.43,0.13,1.17,11.346,11.438,10.929,107161.47,154530.74,137007.11,2.21
2016-07-18,11.2,11.26,11.15,11.0,67523.31,-0.05,-0.45,11.41,11.493,10.856,128922.86,195147.73,137715.03,2.56
2016-07-15,11.38,11.44,11.2,11.16,100551.29,-0.32,-2.78,11.46,11.511,10.797,141795.71,200451.18,137417.35,3.81
2016-07-14,11.41,11.62,11.52,11.36,105528.92,-0.06,-0.52,11.504,11.421,10.728,153565.06,197865.56,135214.76,4.0
2016-07-13,11.82,12.1,11.58,11.54,203976.38,-0.02,-0.17,11.524,11.296,10.644,185522.71,193789.1,132733.62,7.73
2016-07-12,11.45,11.66,11.6,11.12,167034.41,0.2,1.75,11.53,11.161,10.558,201900.01,181826.45,126024.26,6.33
2016-07-11,11.43,11.63,11.4,11.35,131887.55,-0.02,-0.17,11.576,11.022,10.452,261372.61,175163.21,119841.91,5.0
2016-07-08,11.56,11.6,11.42,11.33,159398.03,-0.2,-1.72,11.562,10.889,10.357,259106.64,168975.33,116643.82,6.04
